This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
"MN-SE-992","MN-SE-992",-93.0560,44.0883,-9999,"MN","MN-SE-992"
"MN-HB-997","MN-HB-997",-95.0692,46.8565,-9999,"MN","MN-HB-997"
"MN-JC-993","MN-JC-993",-95.4447,43.5220,-9999,"MN","MN-JC-993"
"MN-JC-985","MN-JC-985",-95.2455,43.7545,-9999,"MN","MN-JC-985"
"MN-NC-981","MN-NC-981",-94.6747,44.4492,-9999,"MN","MN-NC-981"
"MN-PP-992","MN-PP-992",-95.4386,45.7086,-9999,"MN","MN-PP-992"
"MN-RM-984","MN-RM-984",-93.0756,45.0185,-9999,"MN","MN-RM-984"
"MN-SH-990","MN-SH-990",-93.8710,45.4080,-9999,"MN","MN-SH-990"
"MN-SH-987","MN-SH-987",-93.6039,45.5520,-9999,"MN","MN-SH-987"
"MN-SB-995","MN-SB-995",-94.0806,44.5365,-9999,"MN","MN-SB-995"
"MN-TD-993","MN-TD-993",-94.9901,46.0850,-9999,"MN","MN-TD-993"
"MN-KC-989","MN-KC-989",-94.2999,47.8678,-9999,"MN","MN-KC-989"
"MN-BU-996","MN-BU-996",-94.2590,43.9278,-9999,"MN","MN-BU-996"
"MN-FN-988","MN-FN-988",-93.4986,43.6514,-9999,"MN","MN-FN-988"
"MN-OT-979","MN-OT-979",-95.4181,46.3913,-9999,"MN","MN-OT-979"
"MN-RV-991","MN-RV-991",-95.3719,44.8400,-9999,"MN","MN-RV-991"
"MN-BU-990","MN-BU-990",-94.1592,43.9713,-9999,"MN","MN-BU-990"
"MN-BU-987","MN-BU-987",-94.1241,44.0432,-9999,"MN","MN-BU-987"
"MN-CP-996","MN-CP-996",-95.4631,44.8982,-9999,"MN","MN-CP-996"
"MN-CW-995","MN-CW-995",-94.0313,46.3085,-9999,"MN","MN-CW-995"
"MN-CW-984","MN-CW-984",-94.1664,46.6821,-9999,"MN","MN-CW-984"
"MN-FT-976","MN-FT-976",-94.1378,43.7388,-9999,"MN","MN-FT-976"
"MN-FM-999","MN-FM-999",-91.8398,43.5512,-9999,"MN","MN-FM-999"
"MN-FN-983","MN-FN-983",-93.3989,43.6804,-9999,"MN","MN-FN-983"
"MN-HN-974","MN-HN-974",-93.3904,45.0585,-9999,"MN","MN-HN-974"
"MN-KB-994","MN-KB-994",-93.3325,45.9697,-9999,"MN","MN-KB-994"
"MN-MC-996","MN-MC-996",-94.2646,44.7977,-9999,"MN","MN-MC-996"
"MN-MS-991","MN-MS-991",-95.8291,48.4329,-9999,"MN","MN-MS-991"
"MN-MT-994","MN-MT-994",-94.5227,43.5514,-9999,"MN","MN-MT-994"
"MN-MT-984","MN-MT-984",-94.3380,43.7532,-9999,"MN","MN-MT-984"
"MN-MW-989","MN-MW-989",-92.9797,43.6957,-9999,"MN","MN-MW-989"
"MN-NC-994","MN-NC-994",-94.3016,44.2610,-9999,"MN","MN-NC-994"
"MN-NC-990","MN-NC-990",-94.3618,44.3481,-9999,"MN","MN-NC-990"
"MN-OT-968","MN-OT-968",-95.7210,46.7090,-9999,"MN","MN-OT-968"
"MN-RM-986","MN-RM-986",-93.0958,45.0280,-9999,"MN","MN-RM-986"
"MN-RM-975","MN-RM-975",-92.9949,44.9703,-9999,"MN","MN-RM-975"
"MN-RM-974","MN-RM-974",-93.0354,44.9560,-9999,"MN","MN-RM-974"
"MN-RM-960","MN-RM-960",-93.1365,44.9847,-9999,"MN","MN-RM-960"
"MN-RM-953","MN-RM-953",-93.0592,45.0760,-9999,"MN","MN-RM-953"
"MN-RM-951","MN-RM-951",-93.0562,45.0576,-9999,"MN","MN-RM-951"
"MN-RM-950","MN-RM-950",-93.0865,45.0634,-9999,"MN","MN-RM-950"
"MN-RM-947","MN-RM-947",-93.0414,45.0480,-9999,"MN","MN-RM-947"
"MN-SB-989","MN-SB-989",-94.3615,44.4641,-9999,"MN","MN-SB-989"
"MN-SB-987","MN-SB-987",-94.4625,44.4782,-9999,"MN","MN-SB-987"
"MN-SB-986","MN-SB-986",-94.5226,44.5215,-9999,"MN","MN-SB-986"
"MN-SB-978","MN-SB-978",-94.0821,44.5944,-9999,"MN","MN-SB-978"
"MN-SB-977","MN-SB-977",-94.1429,44.5795,-9999,"MN","MN-SB-977"
"MN-SB-974","MN-SB-974",-94.6194,44.6077,-9999,"MN","MN-SB-974"
"MN-SR-988","MN-SR-988",-94.5009,45.6660,-9999,"MN","MN-SR-988"
"MN-WC-996","MN-WC-996",-93.5165,43.9425,-9999,"MN","MN-WC-996"
"MN-WG-983","MN-WG-983",-92.8932,44.9995,-9999,"MN","MN-WG-983"
"MN-WG-972","MN-WG-972",-92.8937,45.0432,-9999,"MN","MN-WG-972"
"MN-WW-991","MN-WW-991",-94.4316,43.9620,-9999,"MN","MN-WW-991"
"MN-WN-997","MN-WN-997",-92.0091,43.9263,-9999,"MN","MN-WN-997"
"MN-WN-991","MN-WN-991",-91.6497,43.9551,-9999,"MN","MN-WN-991"
"MN-CW-986","MN-CW-986",-94.2353,46.5665,-9999,"MN","MN-CW-986"
"MN-RM-934","MN-RM-934",-93.1339,45.0852,-9999,"MN","MN-RM-934"
"MN-WG-986","MN-WG-986",-92.9137,45.0285,-9999,"MN","MN-WG-986"
"MN-SV-993","MN-SV-993",-96.1823,45.6221,-9999,"MN","MN-SV-993"
"MN-PK-977","MN-PK-977",-96.6217,47.7679,-9999,"MN","MN-PK-977"
"MN-WG-985","MN-WG-985",-92.9744,45.0285,-9999,"MN","MN-WG-985"
"MN-BK-997","MN-BK-997",-96.1655,46.7688,-9999,"MN","MN-BK-997"
"MN-MH-997","MN-MH-997",-96.0294,47.2027,-9999,"MN","MN-MH-997"
"MN-SB-979","MN-SB-979",-94.0617,44.5944,-9999,"MN","MN-SB-979"
"MN-AT-998","MN-AT-998",-93.2723,46.2530,-9999,"MN","MN-AT-998"
"MN-NC-991","MN-NC-991",-94.2006,44.3626,-9999,"MN","MN-NC-991"
"MN-FT-999","MN-FT-999",-93.6585,43.5792,-9999,"MN","MN-FT-999"
"MN-AT-995","MN-AT-995",-93.2318,46.5560,-9999,"MN","MN-AT-995"
"MN-CK-982","MN-CK-982",-90.2031,47.7759,-9999,"MN","MN-CK-982"
"MN-CD-999","MN-CD-999",-94.8693,43.9275,-9999,"MN","MN-CD-999"
"MN-IS-994","MN-IS-994",-93.4611,45.5082,-9999,"MN","MN-IS-994"
"MN-NC-999","MN-NC-999",-94.0595,44.1739,-9999,"MN","MN-NC-999"
"MN-NC-996","MN-NC-996",-94.1805,44.2758,-9999,"MN","MN-NC-996"
"MN-PK-998","MN-PK-998",-95.8218,47.5797,-9999,"MN","MN-PK-998"
"MN-WR-995","MN-WR-995",-93.9619,45.0728,-9999,"MN","MN-WR-995"
"MN-CG-990","MN-CG-990",-92.9910,45.4921,-9999,"MN","MN-CG-990"
"MN-SE-991","MN-SE-991",-93.1162,44.0736,-9999,"MN","MN-SE-991"
"MN-YM-987","MN-YM-987",-96.1653,44.7836,-9999,"MN","MN-YM-987"
"MN-MR-991","MN-MR-991",-94.5252,45.9844,-9999,"MN","MN-MR-991"
"MN-FT-995","MN-FT-995",-93.8817,43.5058,-9999,"MN","MN-FT-995"
"MN-FT-975","MN-FT-975",-94.2381,43.6811,-9999,"MN","MN-FT-975"
"MN-OL-984","MN-OL-984",-92.3689,44.1441,-9999,"MN","MN-OL-984"
"MN-RL-999","MN-RL-999",-96.1491,47.8250,-9999,"MN","MN-RL-999"
"MN-WG-971","MN-WG-971",-92.8050,45.1454,-9999,"MN","MN-WG-971"
"MN-WW-994","MN-WW-994",-94.7826,43.8644,-9999,"MN","MN-WW-994"
"MN-WC-998","MN-WC-998",-93.6775,43.9132,-9999,"MN","MN-WC-998"
"MN-RM-998","MN-RM-998",-93.0551,44.9412,-9999,"MN","MN-RM-998"
"MN-RM-924","MN-RM-924",-93.1367,45.0430,-9999,"MN","MN-RM-924"
"MN-KC-982","MN-KC-982",-94.2675,48.6637,-9999,"MN","MN-KC-982"
"MN-MY-988","MN-MY-988",-95.9540,44.0883,-9999,"MN","MN-MY-988"
"MN-SH-997","MN-SH-997",-93.6234,45.3796,-9999,"MN","MN-SH-997"
"MN-WN-995","MN-WN-995",-91.4703,43.9696,-9999,"MN","MN-WN-995"
"MN-KT-993","MN-KT-993",-96.7693,48.6816,-9999,"MN","MN-KT-993"
"MN-LS-999","MN-LS-999",-93.5352,44.2760,-9999,"MN","MN-LS-999"
"MN-MT-979","MN-MT-979",-94.8045,43.6823,-9999,"MN","MN-MT-979"
"MN-PK-981","MN-PK-981",-95.6765,47.7687,-9999,"MN","MN-PK-981"
"MN-LS-982","MN-LS-982",-93.9112,44.4203,-9999,"MN","MN-LS-982"
"MN-FT-973","MN-FT-973",-93.8446,43.7739,-9999,"MN","MN-FT-973"
"WYNI2G","WAYNE CITY 1",-88.5833,38.3500,128,"HYD","WYNI2G"
"1125852","OSOYOOS CS",-119.4333,49.0333,283,"EC","1125852"
"1125865","OSOYOOS WEST",-119.4500,49.0333,297,"EC","1125865"
"1133270","GRAND FORKS",-118.4667,49.0333,532,"EC","1133270"
"1140876","BILLINGS",-118.2333,49.0167,510,"EC","1140876"
"1144635","LISTER",-116.4500,49.0333,661,"EC","1144635"
"114B1F0","CRESTON CAMP",-116.5000,49.0833,646,"EC","114B1F0"
"1100030","ABBOTSFORD A",-122.3667,49.0333,59,"EC","1100030"
"1101N65","CHILLIWACK R",-121.7000,49.0833,213,"EC","1101N65"
"1107080","SARDIS",-121.9000,49.0833,107,"EC","1107080"
"1108910","WHITE ROCK C",-122.7833,49.0167,13,"EC","1108910"
"13706009","13706009",-98.2597,46.6965,-9999,"NDSWC","13706009"
"16007803","16007803",-100.7223,48.7122,-9999,"NDSWC","16007803"
"14906008","14906008",-98.3653,47.7375,-9999,"NDSWC","14906008"
"15605333","15605333",-97.4592,48.2890,-9999,"NDSWC","15605333"
"15806431","15806431",-98.9598,48.4645,-9999,"NDSWC","15806431"
"14407404","14407404",-100.0624,47.3212,-9999,"NDSWC","14407404"
"15507204","15507204",-99.9234,48.2751,-9999,"NDSWC","15507204"
"14807522","14807522",-100.2141,47.6248,-9999,"NDSWC","14807522"
"13505801","13505801",-97.9192,46.5360,-9999,"NDSWC","13505801"
"13109408","13109408",-102.4662,46.1841,-9999,"NDSWC","13109408"
"15807827","15807827",-100.7225,48.4802,-9999,"NDSWC","15807827"
"13006327","13006327",-98.5578,46.0464,-9999,"NDSWC","13006327"
"13707529","13707529",-100.1754,46.6554,-9999,"NDSWC","13707529"
"14807210","14807210",-99.8307,47.6534,-9999,"NDSWC","14807210"
"14406924","14406924",-99.3653,47.2769,-9999,"NDSWC","14406924"
"13709710","13709710",-102.9044,46.6953,-9999,"NDSWC","13709710"
"14907830","14907830",-100.7031,47.6957,-9999,"NDSWC","14907830"
"16006822","16006822",-99.4168,48.6678,-9999,"NDSWC","16006822"
"14010625","14010625",-103.9970,46.9121,-9999,"NDSWC","14010625"
"14207328","14207328",-99.9361,47.0898,-9999,"NDSWC","14207328"
"16106204","16106204",-98.6826,48.7975,-9999,"NDSWC","16106204"
"13309932","13309932",-103.1438,46.2871,-9999,"NDSWC","13309932"
"13210524","13210524",-103.7534,46.2418,-9999,"NDSWC","13210524"
"14207612","14207612",-100.2516,47.1340,-9999,"NDSWC","14207612"
"14106422","14106422",-98.7740,47.0156,-9999,"NDSWC","14106422"
"12908904","12908904",-101.8221,46.0241,-9999,"NDSWC","12908904"
"14909832","14909832",-103.2509,47.6817,-9999,"NDSWC","14909832"
"14204932","14204932",-96.9113,47.0715,-9999,"NDSWC","14204932"
"14009710","14009710",-102.9047,46.9559,-9999,"NDSWC","14009710"
"13305134","13305134",-97.0817,46.2898,-9999,"NDSWC","13305134"
"12906124","12906124",-98.2674,45.9724,-9999,"NDSWC","12906124"
"13705402","13705402",-97.4616,46.7093,-9999,"NDSWC","13705402"
"15410019","15410019",-103.5933,48.1470,-9999,"NDSWC","15410019"
"13407414","13407414",-99.9483,46.4216,-9999,"NDSWC","13407414"
"15305703","15305703",-97.9575,48.1007,-9999,"NDSWC","15305703"
"14207118","14207118",-99.7245,47.1184,-9999,"NDSWC","14207118"
"13207208","13207208",-99.7227,46.2669,-9999,"NDSWC","13207208"
"13206804","13206804",-99.2009,46.2781,-9999,"NDSWC","13206804"
"13909310","13909310",-102.4009,46.8692,-9999,"NDSWC","13909310"
"13709434","13709434",-102.5271,46.6371,-9999,"NDSWC","13709434"
"14707811","14707811",-100.5767,47.5671,-9999,"NDSWC","14707811"
"13605408","13605408",-97.5007,46.6086,-9999,"NDSWC","13605408"
"14108424","14108424",-101.2675,47.0173,-9999,"NDSWC","14108424"
"16307628","16307628",-100.5227,48.9151,-9999,"NDSWC","16307628"
"16008526","16008526",-101.6145,48.6547,-9999,"NDSWC","16008526"
"15008024","15008024",-100.8534,47.7974,-9999,"NDSWC","15008024"
"15805507","15805507",-97.7860,48.5212,-9999,"NDSWC","15805507"
"12904933","12904933",-96.8358,45.9453,-9999,"NDSWC","12904933"
"13109607","13109607",-102.7361,46.1841,-9999,"NDSWC","13109607"
"16208112","16208112",-101.1139,48.8718,-9999,"NDSWC","16208112"
"16008404","16008404",-101.5277,48.7127,-9999,"NDSWC","16008404"
"13308535","13308535",-101.3302,46.2918,-9999,"NDSWC","13308535"
"12908721","12908721",-101.5728,45.9804,-9999,"NDSWC","12908721"
"13206824","13206824",-99.1386,46.2370,-9999,"NDSWC","13206824"
"13607311","13607311",-99.8209,46.6097,-9999,"NDSWC","13607311"
"12907432","12907432",-99.9736,45.9490,-9999,"NDSWC","12907432"
"14105734","14105734",-97.8859,46.9863,-9999,"NDSWC","14105734"
"13909827","13909827",-103.0310,46.8256,-9999,"NDSWC","13909827"
"14007614","14007614",-100.2340,46.9452,-9999,"NDSWC","14007614"
"14008822","14008822",-101.7704,46.9276,-9999,"NDSWC","14008822"
"15507506","15507506",-100.3560,48.2755,-9999,"NDSWC","15507506"
"14806024","14806024",-98.2548,47.6234,-9999,"NDSWC","14806024"
"13406522","13406522",-98.8396,46.4061,-9999,"NDSWC","13406522"
"15608621","15608621",-101.7389,48.3200,-9999,"NDSWC","15608621"
"13407608","13407608",-100.2631,46.4365,-9999,"NDSWC","13407608"
"14506034","14506034",-98.2968,47.3336,-9999,"NDSWC","14506034"
"13410204","13410204",-103.4987,46.4464,-9999,"NDSWC","13410204"
"15510007","15510007",-103.5936,48.2628,-9999,"NDSWC","15510007"
"13505521","13505521",-97.6052,46.4930,-9999,"NDSWC","13505521"
"13206009","13206009",-98.2041,46.2620,-9999,"NDSWC","13206009"
"13005507","13005507",-97.6233,46.0880,-9999,"NDSWC","13005507"
"13207721","13207721",-100.3247,46.2400,-9999,"NDSWC","13207721"
"14907812","14907812",-100.5956,47.7392,-9999,"NDSWC","14907812"
"15509412","15509412",-102.7096,48.2624,-9999,"NDSWC","15509412"
"16007211","16007211",-99.9171,48.6972,-9999,"NDSWC","16007211"
"13708406","13708406",-101.3308,46.7099,-9999,"NDSWC","13708406"
"15809430","15809430",-102.8751,48.4812,-9999,"NDSWC","15809430"
"12905529","12905529",-97.6023,45.9511,-9999,"NDSWC","12905529"
"13710417","13710417",-103.8291,46.6804,-9999,"NDSWC","13710417"
"13806110","13806110",-98.3652,46.7838,-9999,"NDSWC","13806110"
"14505434","14505434",-97.5277,47.3319,-9999,"NDSWC","14505434"
"15308502","15308502",-101.5663,48.1026,-9999,"NDSWC","15308502"
"13807329","13807329",-99.9226,46.7418,-9999,"NDSWC","13807329"
"15306504","15306504",-99.0166,48.1006,-9999,"NDSWC","15306504"
"14704921","14704921",-96.9094,47.5338,-9999,"NDSWC","14704921"
"16310205","16310205",-103.9584,48.9745,-9999,"NDSWC","16310205"
"14009609","14009609",-102.8002,46.9556,-9999,"NDSWC","14009609"
"14606620","14606620",-99.1066,47.4501,-9999,"NDSWC","14606620"
"14710127","14710127",-103.5342,47.5231,-9999,"NDSWC","14710127"
"13107529","13107529",-100.0983,46.1381,-9999,"NDSWC","13107529"
"14509927","14509927",-103.2798,47.3503,-9999,"NDSWC","14509927"
"13110216","13110216",-103.4422,46.1696,-9999,"NDSWC","13110216"
"12906724","12906724",-99.0156,45.9760,-9999,"NDSWC","12906724"
"14008228","14008228",-101.0401,46.9142,-9999,"NDSWC","14008228"
"14209905","14209905",-103.2545,47.1466,-9999,"NDSWC","14209905"
"14705513","14705513",-97.6114,47.5493,-9999,"NDSWC","14705513"
"14005134","14005134",-97.1058,46.8985,-9999,"NDSWC","14005134"
"13707026","13707026",-99.4807,46.6536,-9999,"NDSWC","13707026"
"15006531","15006531",-99.0293,47.7670,-9999,"NDSWC","15006531"
"15308703","15308703",-101.8467,48.1028,-9999,"NDSWC","15308703"
"15708625","15708625",-101.7235,48.3942,-9999,"NDSWC","15708625"
"13309005","13309005",-102.0167,46.3633,-9999,"NDSWC","13309005"
"16007311","16007311",-100.0479,48.6974,-9999,"NDSWC","16007311"
"14409808","14409808",-103.1280,47.3061,-9999,"NDSWC","14409808"
"15608010","15608010",-100.9412,48.3489,-9999,"NDSWC","15608010"
"16405629","16405629",-97.9178,48.9959,-9999,"NDSWC","16405629"
"13908025","13908025",-100.7202,46.8307,-9999,"NDSWC","13908025"
"14706422","14706422",-98.8091,47.5367,-9999,"NDSWC","14706422"
"13105326","13105326",-97.2907,46.1302,-9999,"NDSWC","13105326"
"16008317","16008317",-101.4189,48.6835,-9999,"NDSWC","16008317"
"13908831","13908831",-101.8338,46.8118,-9999,"NDSWC","13908831"
"13305423","13305423",-97.4378,46.3187,-9999,"NDSWC","13305423"
"15108326","15108326",-101.2609,47.8700,-9999,"NDSWC","15108326"
"15507908","15507908",-100.8534,48.2616,-9999,"NDSWC","15507908"
"15507003","15507003",-99.6423,48.2747,-9999,"NDSWC","15507003"
"15305320","15305320",-97.4818,48.0570,-9999,"NDSWC","15305320"
"14205221","14205221",-97.2717,47.1008,-9999,"NDSWC","14205221"
"14806330","14806330",-98.7455,47.6093,-9999,"NDSWC","14806330"
"14305535","14305535",-97.6106,47.1596,-9999,"NDSWC","14305535"
"14607118","14607118",-99.7670,47.4649,-9999,"NDSWC","14607118"
"15109111","15109111",-102.2898,47.9127,-9999,"NDSWC","15109111"
"16105435","16105435",-97.5902,48.7249,-9999,"NDSWC","16105435"
"13307004","13307004",-99.4870,46.3630,-9999,"NDSWC","13307004"
"14607517","14607517",-100.2568,47.4652,-9999,"NDSWC","14607517"
"13807520","13807520",-100.1738,46.7567,-9999,"NDSWC","13807520"
"15908313","15908313",-101.3318,48.5964,-9999,"NDSWC","15908313"
"13710430","13710430",-103.8500,46.6514,-9999,"NDSWC","13710430"
"15708526","15708526",-101.6147,48.3940,-9999,"NDSWC","15708526"
"15808236","15808236",-101.2011,48.4659,-9999,"NDSWC","15808236"
"14510001","14510001",-103.3650,47.4079,-9999,"NDSWC","14510001"
"13909930","13909930",-103.2211,46.8256,-9999,"NDSWC","13909930"
"15405634","15405634",-97.8279,48.1152,-9999,"NDSWC","15405634"
"14608925","14608925",-101.9610,47.4366,-9999,"NDSWC","14608925"
"15007126","15007126",-99.7155,47.7819,-9999,"NDSWC","15007126"
"12910313","12910313",-103.5044,45.9958,-9999,"NDSWC","12910313"
"13310629","13310629",-104.0204,46.3019,-9999,"NDSWC","13310629"
"16006929","16006929",-99.5914,48.6537,-9999,"NDSWC","16006929"
"15906801","15906801",-99.3732,48.6243,-9999,"NDSWC","15906801"
"15805302","15805302",-97.4365,48.5356,-9999,"NDSWC","15805302"
"13305815","13305815",-97.9615,46.3332,-9999,"NDSWC","13305815"
"15507404","15507404",-100.1825,48.2757,-9999,"NDSWC","15507404"
"14108314","14108314",-101.1614,47.0323,-9999,"NDSWC","14108314"
"12906407","12906407",-98.7456,46.0040,-9999,"NDSWC","12906407"
"15606729","15606729",-99.2977,48.3035,-9999,"NDSWC","15606729"
"13605729","13605729",-97.8784,46.5656,-9999,"NDSWC","13605729"
"14308532","14308532",-101.4796,47.1619,-9999,"NDSWC","14308532"
"15406116","15406116",-98.4978,48.1586,-9999,"NDSWC","15406116"
"12908610","12908610",-101.4273,46.0092,-9999,"NDSWC","12908610"
"16208626","16208626",-101.7918,48.8286,-9999,"NDSWC","16208626"
"15006431","15006431",-98.9002,47.7670,-9999,"NDSWC","15006431"
"13008805","13008805",-101.7184,46.1108,-9999,"NDSWC","13008805"
"13406610","13406610",-98.9647,46.4350,-9999,"NDSWC","13406610"
"12909203","12909203",-102.1752,46.0244,-9999,"NDSWC","12909203"
"13607012","13607012",-99.4237,46.6087,-9999,"NDSWC","13607012"
"14306026","14306026",-98.2465,47.1756,-9999,"NDSWC","14306026"
"14408619","14408619",-101.6275,47.2775,-9999,"NDSWC","14408619"
"14905115","14905115",-97.1638,47.7229,-9999,"NDSWC","14905115"
"16105512","16105512",-97.6973,48.7826,-9999,"NDSWC","16105512"
"13010031","13010031",-103.2342,46.0394,-9999,"NDSWC","13010031"
"15708620","15708620",-101.8105,48.4086,-9999,"NDSWC","15708620"
"16206725","16206725",-99.2737,48.8268,-9999,"NDSWC","16206725"
"13408310","13408310",-101.1008,46.4366,-9999,"NDSWC","13408310"
"14109720","14109720",-103.0007,47.0168,-9999,"NDSWC","14109720"
"13908829","13908829",-101.8129,46.8264,-9999,"NDSWC","13908829"
"14207913","14207913",-100.6329,47.1206,-9999,"NDSWC","14207913"
"13208729","13208729",-101.5938,46.2262,-9999,"NDSWC","13208729"
"14008133","14008133",-100.9095,46.9018,-9999,"NDSWC","14008133"
"15708513","15708513",-101.5929,48.4229,-9999,"NDSWC","15708513"
"15006820","15006820",-99.3937,47.7963,-9999,"NDSWC","15006820"
"15505922","15505922",-98.2169,48.2312,-9999,"NDSWC","15505922"
"13204910","13204910",-96.8134,46.2616,-9999,"NDSWC","13204910"
"13805631","13805631",-97.7975,46.7242,-9999,"NDSWC","13805631"
"14705917","14705917",-98.2091,47.5511,-9999,"NDSWC","14705917"
"15206422","15206422",-98.8350,47.9707,-9999,"NDSWC","15206422"
"13709310","13709310",-102.4007,46.6955,-9999,"NDSWC","13709310"
"13106210","13106210",-98.4305,46.1760,-9999,"NDSWC","13106210"
"14409604","14409604",-102.8525,47.3212,-9999,"NDSWC","14409604"
"12906004","12906004",-98.2047,46.0157,-9999,"NDSWC","12906004"
"14505005","14505005",-97.0603,47.4036,-9999,"NDSWC","14505005"
"13909206","13909206",-102.3383,46.8840,-9999,"NDSWC","13909206"
"13907413","13907413",-99.9613,46.8580,-9999,"NDSWC","13907413"
"14407532","14407532",-100.2093,47.2499,-9999,"NDSWC","14407532"
"15106104","15106104",-98.4724,47.9259,-9999,"NDSWC","15106104"
"13209724","13209724",-102.7569,46.2421,-9999,"NDSWC","13209724"
"13305613","13305613",-97.6687,46.3332,-9999,"NDSWC","13305613"
"15909922","15909922",-103.4613,48.5828,-9999,"NDSWC","15909922"
"14009905","14009905",-103.2001,46.9718,-9999,"NDSWC","14009905"
"14109936","14109936",-103.1703,46.9877,-9999,"NDSWC","14109936"
"14105414","14105414",-97.4834,47.0288,-9999,"NDSWC","14105414"
"16409026","16409026",-102.3164,48.9972,-9999,"NDSWC","16409026"
"15808112","15808112",-101.0707,48.5237,-9999,"NDSWC","15808112"
"15609404","15609404",-102.7749,48.3646,-9999,"NDSWC","15609404"
"15308914","15308914",-102.0839,48.0739,-9999,"NDSWC","15308914"
"15909126","15909126",-102.3970,48.5680,-9999,"NDSWC","15909126"
"14105427","14105427",-97.5048,46.9999,-9999,"NDSWC","14105427"
"14008201","14008201",-100.9755,46.9741,-9999,"NDSWC","14008201"
"16106730","16106730",-99.3835,48.7400,-9999,"NDSWC","16106730"
"13607921","13607921",-100.6196,46.5826,-9999,"NDSWC","13607921"
"16109935","16109935",-103.4980,48.7278,-9999,"NDSWC","16109935"
"16205629","16205629",-97.9162,48.8261,-9999,"NDSWC","16205629"
"13609121","13609121",-102.1237,46.5804,-9999,"NDSWC","13609121"
"13005002","13005002",-96.9180,46.1023,-9999,"NDSWC","13005002"
"15805312","15805312",-97.4148,48.5210,-9999,"NDSWC","15805312"
"14509332","14509332",-102.5565,47.3358,-9999,"NDSWC","14509332"
"15306909","15306909",-99.5348,48.0863,-9999,"NDSWC","15306909"
"14410205","14410205",-103.6359,47.3207,-9999,"NDSWC","14410205"
"13710130","13710130",-103.4730,46.6516,-9999,"NDSWC","13710130"
"15606717","15606717",-99.2977,48.3325,-9999,"NDSWC","15606717"
"14608634","14608634",-101.6210,47.4220,-9999,"NDSWC","14608634"
"13107626","13107626",-100.1602,46.1382,-9999,"NDSWC","13107626"
"15610402","15610402",-104.0251,48.3652,-9999,"NDSWC","15610402"
"13807610","13807610",-100.2579,46.7860,-9999,"NDSWC","13807610"
"14407134","14407134",-99.6617,47.2482,-9999,"NDSWC","14407134"
"15609220","15609220",-102.5370,48.3199,-9999,"NDSWC","15609220"
"13609829","13609829",-103.0200,46.5623,-9999,"NDSWC","13609829"
"15106317","15106317",-98.7490,47.8982,-9999,"NDSWC","15106317"
"13606302","13606302",-98.5679,46.6237,-9999,"NDSWC","13606302"
"16307819","16307819",-100.8299,48.9299,-9999,"NDSWC","16307819"
"14309117","14309117",-102.2400,47.2053,-9999,"NDSWC","14309117"
"13008131","13008131",-100.8664,46.0378,-9999,"NDSWC","13008131"
"15108304","15108304",-101.3040,47.9280,-9999,"NDSWC","15108304"
"15707010","15707010",-99.6781,48.4363,-9999,"NDSWC","15707010"
"14205928","14205928",-98.1613,47.0887,-9999,"NDSWC","14205928"
"13806228","13806228",-98.5130,46.7398,-9999,"NDSWC","13806228"
"13505634","13505634",-97.7104,46.4639,-9999,"NDSWC","13505634"
"14207503","14207503",-100.1670,47.1483,-9999,"NDSWC","14207503"
"13404818","13404818",-96.7673,46.4203,-9999,"NDSWC","13404818"
"15506701","15506701",-99.2110,48.2745,-9999,"NDSWC","15506701"
"13807415","13807415",-100.0048,46.7710,-9999,"NDSWC","13807415"
"12908923","12908923",-101.7806,45.9805,-9999,"NDSWC","12908923"
"15409911","15409911",-103.3778,48.1761,-9999,"NDSWC","15409911"
"13908418","13908418",-101.3336,46.8545,-9999,"NDSWC","13908418"
"12906927","12906927",-99.3071,45.9619,-9999,"NDSWC","12906927"
"13608120","13608120",-100.8926,46.5812,-9999,"NDSWC","13608120"
"12906702","12906702",-99.0357,46.0195,-9999,"NDSWC","12906702"
"14107026","14107026",-99.5129,47.0021,-9999,"NDSWC","14107026"
"15008535","15008535",-101.5182,47.7682,-9999,"NDSWC","15008535"
"13109824","13109824",-102.8813,46.1551,-9999,"NDSWC","13109824"
"13806617","13806617",-99.0400,46.7685,-9999,"NDSWC","13806617"
"13006914","13006914",-99.2851,46.0777,-9999,"NDSWC","13006914"
"14207212","14207212",-99.7454,47.1329,-9999,"NDSWC","14207212"
"13907829","13907829",-100.5518,46.8305,-9999,"NDSWC","13907829"
"13205626","13205626",-97.6639,46.2184,-9999,"NDSWC","13205626"
"14307018","14307018",-99.5978,47.2050,-9999,"NDSWC","14307018"
"13910013","13910013",-103.2418,46.8544,-9999,"NDSWC","13910013"
"13307528","13307528",-100.1165,46.3052,-9999,"NDSWC","13307528"
"15107720","15107720",-100.5531,47.8839,-9999,"NDSWC","15107720"
"13110014","13110014",-103.1512,46.1696,-9999,"NDSWC","13110014"
"14009014","14009014",-102.0020,46.9421,-9999,"NDSWC","14009014"
"14308220","14308220",-101.0979,47.1919,-9999,"NDSWC","14308220"
"15207318","15207318",-100.0587,47.9849,-9999,"NDSWC","15207318"
"13708001","13708001",-100.7216,46.7150,-9999,"NDSWC","13708001"
"14506412","14506412",-98.7659,47.3920,-9999,"NDSWC","14506412"
