name,longitude,latitude,date
"Nymphalis californica Boisduval, 1852",-117.516701,51.266701,1918-08-31
"Nymphalis californica Boisduval, 1852",-113.47,53.55,1918-08-25
"Nymphalis californica Boisduval, 1852",-113.47,53.55,1918-09-04
"Nymphalis californica Boisduval, 1852",-113.47,53.55,1918-09-14
"Nymphalis californica Boisduval, 1852",-113.47,53.55,1918-09-11
"Nymphalis californica Boisduval, 1852",-113.47,53.55,1918-09-03
"Nymphalis californica Boisduval, 1852",-113.47,53.55,1918-10-06
"Nymphalis californica Boisduval, 1852",-115.927,47.474,1917-03-13
"Nymphalis californica Boisduval, 1852",-115.927,47.474,1917-08-17
"Nymphalis californica Boisduval, 1852",-116.183333,51.433333,1915-09-01
"Nymphalis californica Boisduval, 1852",-115.927,47.474,1914-06-22
"Nymphalis californica Boisduval, 1852",-113.47,53.55,1912-08-21
"Nymphalis californica Boisduval, 1852",-116.716,46.866,1912-09-10
"Nymphalis californica Boisduval, 1852",-115.5667,51.1667,1911-09-12
"Nymphalis californica Boisduval, 1852",-116.923,46.357,1911-09-12
"Nymphalis californica Boisduval, 1852",-106.7833,52.1,1911-10-07
"Nymphalis californica Boisduval, 1852",-123.7,48.7833,1911-10-01
"Nymphalis californica Boisduval, 1852",-116.909327,48.184402,1910-07-01
"Nymphalis californica Boisduval, 1852",-123.035103,44.942902,1903-04-02
"Nymphalis californica Boisduval, 1852",-121.988538,37.187176,1903-06-14
"Nymphalis californica Boisduval, 1852",-121.6833,49.1833,1903-08-06
"Nymphalis californica Boisduval, 1852",-121.6833,49.1833,1903-08-07
"Nymphalis californica Boisduval, 1852",-116.9167,49.7333,1903-09-17
"Nymphalis californica Boisduval, 1852",-114.2167,50.8667,1902-09-23
"Nymphalis californica Boisduval, 1852",-114.2167,50.8667,1902-09-24
"Nymphalis californica Boisduval, 1852",-122.916667,49.216667,1900-01-01
"Nymphalis californica Boisduval, 1852",-114.2167,50.8667,1900-06-25
"Nymphalis californica Boisduval, 1852",-116.9167,49.9167,1900-08-10
"Nymphalis californica Boisduval, 1852",-116.9167,49.9167,1900-08-15
"Nymphalis californica Boisduval, 1852",-119,50.833333,1890-07-01
"Nymphalis californica Boisduval, 1852",-119.59668,37.213544,1700-01-01
"Nymphalis californica Boisduval, 1852",-123.333333,49,1700-01-01
"Nymphalis californica Boisduval, 1852",-119.70774,42.133003,1700-01-01
"Nymphalis californica Boisduval, 1852",-119.150919408206,50.5497507239768,NA
"Nymphalis californica Boisduval, 1852",-117.971,46.324,NA
"Nymphalis californica Boisduval, 1852",-116.999,46.733,NA
"Nymphalis californica Boisduval, 1852",-119.781,48.096,NA
"Nymphalis californica Boisduval, 1852",-105.3357,39.9307,NA
"Nymphalis californica Boisduval, 1852",-119.781731,34.490317,NA
"Nymphalis californica Boisduval, 1852",-122.440935573817,47.2497193490068,NA
"Nymphalis californica Boisduval, 1852",-114.162,42.492,NA
"Nymphalis californica Boisduval, 1852",-116.1833,51.4333,NA
"Nymphalis californica Boisduval, 1852",-119.126144,36.864647,NA
"Nymphalis californica Boisduval, 1852",-120.016,47.841,NA
"Nymphalis californica Boisduval, 1852",-112.8167,49.7,NA
"Nymphalis californica Boisduval, 1852",-123.7,48.7833,NA
"Nymphalis californica Boisduval, 1852",-105.335,39.929,NA
Nymphalis californica,-118.935751191,44.392359164,2019-05-05
Nymphalis californica,-115.0271945,44.2822916667,2019-04-20
Nymphalis californica,-122.8709116667,38.0763945,2018-07-02
Nymphalis californica,-105.3089275667,40.0137774965,2019-05-04
Nymphalis californica,-122.7682167,38.7235719,2019-04-28
Nymphalis californica,-109.2253722222,31.8985694444,2019-03-20
Nymphalis californica,-105.095088579,38.0464712694,2014-07-26
Nymphalis californica,-119.55703,37.3192166667,2019-04-28
Nymphalis californica,-121.916535,37.881456,2019-04-28
Nymphalis californica,-122.3179140786,38.9051197176,2016-05-23
Nymphalis californica,-111.7899384384,40.6685480679,2019-04-27
Nymphalis californica,-111.7811366667,41.7425466667,2019-04-27
Nymphalis californica,-122.2878372577,37.3826958798,2019-04-27
Nymphalis californica,-111.77414174,41.7415163,2019-04-27
Nymphalis californica,-111.74326946,41.74650136,2019-04-27
Nymphalis californica,-111.778568925,41.7230871146,2019-04-27
Nymphalis californica,-111.7745073643,41.7414017625,2019-04-27
Nymphalis californica,-122.1343831974,42.8495178867,2018-06-29
Nymphalis californica,-121.807551052,37.0812250967,2019-04-24
Nymphalis californica,-121.79577,37.084108,2019-04-24
Nymphalis californica,-112.3859632385,42.7595172371,2019-04-24
Nymphalis californica,-117.79577,39.32873,2019-04-23
Nymphalis californica,-121.9519088825,37.908045184,2019-04-16
Nymphalis californica,-118.6483564601,34.1350701345,2019-03-14
Nymphalis californica,-119.7104110718,34.4569129944,2019-04-24
Nymphalis californica,-121.5673417,40.5326867,2010-06-27
Nymphalis californica,-119.6268616667,37.6725416667,2018-06-23
Nymphalis californica,-110.8247736433,43.5351825899,2019-04-23
Nymphalis californica,-119.55678,49.0448883333,2019-04-18
Nymphalis californica,-119.556845,49.0450633333,2019-04-18
Nymphalis californica,-121.364845,45.71548,2019-04-20
Nymphalis californica,-121.9196333333,37.9037666667,2019-04-20
Nymphalis californica,-116.4817612572,49.0828138433,2019-04-21
Nymphalis californica,-105.1661077601,38.0172305883,2011-07-08
Nymphalis californica,-116.97062,46.72343,2019-04-21
Nymphalis californica,-121.8089094758,45.4926931577,2018-09-05
Nymphalis californica,-121.8446759,37.1107807,2019-04-20
Nymphalis californica,-117.36161152,49.5104655575,2019-04-20
Nymphalis californica,-121.9415692162,37.9202980036,2019-04-20
Nymphalis californica,-121.3762557188,44.0828787617,2019-04-18
Nymphalis californica,-118.5624985426,35.2254777141,2019-03-24
Nymphalis californica,-121.364619839,45.7158626135,2019-04-20
Nymphalis californica,-121.3625779935,45.7202515752,2019-04-20
Nymphalis californica,-121.3616491371,45.7125293383,2019-04-20
Nymphalis californica,-121.3615246113,45.7126480215,2019-04-20
Nymphalis californica,-122.1221618652,45.4000282288,2019-04-18
Nymphalis californica,-121.5859386262,36.0926381066,2018-06-11
Nymphalis californica,-116.5774855026,33.0499952266,2019-04-19
Nymphalis californica,-121.3496633709,43.9912815768,2019-04-19
Nymphalis californica,-121.952292,37.915902,2019-04-16
Nymphalis californica,-122.553045553,45.4239897561,2019-04-18
Nymphalis californica,-121.2949928642,43.9887214965,2019-04-18
Nymphalis californica,-123.4839237751,40.8498494625,2019-04-10
Nymphalis californica,-116.5728391748,32.9845813769,2019-01-28
Nymphalis californica,-117.3752146,47.6381196,2018-05-14
Nymphalis californica,-123.1464918959,39.0014714415,2019-04-12
Nymphalis californica,-118.5956497192,35.5211181641,2019-03-31
Nymphalis californica,-117.3789395076,49.5003565232,2019-04-12
Nymphalis californica,-122.2910533333,37.4657866667,2019-04-12
Nymphalis californica,-121.978584,37.185883,2019-04-08
Nymphalis californica,-120.9940016667,36.3686983333,2019-04-07
Nymphalis californica,-118.153772768,34.5369060804,2019-04-08
Nymphalis californica,-118.6045879144,37.4531350517,2019-04-08
Nymphalis californica,-119.9417515875,41.4734642356,2019-04-04
Nymphalis californica,-111.6311519572,40.2494211505,2019-04-07
Nymphalis californica,-111.6311774381,40.2494175507,2019-04-07
Nymphalis californica,-122.48607,38.6054883333,2019-03-14
Nymphalis californica,-118.1454546855,34.2146457287,2019-03-16
Nymphalis californica,-120.9393111185,40.4794878634,2008-07-27
Nymphalis californica,-117.375097,49.502813,2019-04-04
Nymphalis californica,-119.6456465076,49.510626101,2019-04-04
Nymphalis californica,-121.711302636,37.3418183555,2006-10-11
Nymphalis californica,-120.3887429922,38.8358636626,2017-06-06
Nymphalis californica,-119.5641616667,49.4382966667,2019-04-02
Nymphalis californica,-119.5638583333,49.436655,2019-04-02
Nymphalis californica,-119.566955,49.4365883333,2019-04-02
Nymphalis californica,-121.643167218,37.3409152845,2019-03-31
Nymphalis californica,-123.3462767499,48.411953667,2019-04-02
Nymphalis californica,-118.47463,34.3711033333,2019-04-01
Nymphalis californica,-121.789025,37.1494111667,2019-03-30
Nymphalis californica,-121.3274761464,44.0202126284,2019-03-28
Nymphalis californica,-122.5427984594,38.5582874486,2019-04-01
Nymphalis californica,-122.5665645396,37.9263289785,2019-03-31
Nymphalis californica,-122.5929961,45.5128364,2019-03-30
Nymphalis californica,-121.5460683333,37.1909466667,2019-03-30
Nymphalis californica,-121.54612,37.1910416667,2019-03-30
Nymphalis californica,-122.4130166667,37.5798638889,2018-03-27
Nymphalis californica,-112.0059425383,41.10864923,2019-03-30
Nymphalis californica,-117.1895366667,34.3266866667,2019-03-30
Nymphalis californica,-122.41655,40.7097666667,2019-03-30
Nymphalis californica,-119.58107,37.7487033333,2019-03-30
Nymphalis californica,-121.9076457531,40.464378359,2019-03-30
Nymphalis californica,-121.1982116667,36.4866833333,2019-03-29
Nymphalis californica,-122.6132966667,45.511305,2019-03-29
Nymphalis californica,-122.8991353234,49.2319847318,2019-03-28
Nymphalis californica,-118.4373649763,34.360156921,2019-03-25
Nymphalis californica,-119.8818696663,48.388944293,2018-06-15
Nymphalis californica,-122.5636983333,38.0500383333,2019-03-16
Nymphalis californica,-122.5588716667,38.0539716667,2019-03-16
Nymphalis californica,-122.553735,38.0570133333,2019-03-16
Nymphalis californica,-122.0772665749,37.9765238657,2019-03-24
Nymphalis californica,-122.639209764,37.9723486191,2019-03-24
Nymphalis californica,-115.7445960997,36.3815829772,2012-06-19
Nymphalis californica,-118.3987917728,34.0765737833,2019-03-12
Nymphalis californica,-122.0799579705,37.2231481417,2017-02-12
Nymphalis californica,-122.2879694444,38.7549333333,2019-03-24
Nymphalis californica,-122.2870166667,38.7546111111,2019-03-24
Nymphalis californica,-119.3496083333,34.4004166667,2019-03-24
Nymphalis californica,-119.349655,34.4004083333,2019-03-24
Nymphalis californica,-119.9684868889,37.6052859803,2019-03-24
Nymphalis californica,-122.3022048019,45.4852513393,2019-03-17
Nymphalis californica,-121.044425,39.2123116667,2019-03-17
Nymphalis californica,-123.5877761841,48.6938896179,2019-03-24
Nymphalis californica,-122.5544187688,45.4228677135,2019-03-24
Nymphalis californica,-122.41159445,37.683733838,2019-03-24
Nymphalis californica,-122.0787852978,37.9374730042,2019-03-24
Nymphalis californica,-121.2415511595,37.0498907304,2019-03-13
Nymphalis californica,-122.0671373974,37.0885179982,2019-03-23
Nymphalis californica,-122.5968761184,37.9475804331,2019-03-15
Nymphalis californica,-123.8290057483,46.1835607655,2019-03-19
Nymphalis californica,-122.4305511889,37.6835587427,2019-03-18
Nymphalis californica,-120.9137145984,49.0737562896,2007-07-09
Nymphalis californica,-121.7167460282,44.1026940383,2018-06-01
Nymphalis californica,-123.0738888889,44.0308333333,2019-03-20
Nymphalis californica,-120.9168879545,49.0734488644,2007-07-09
Nymphalis californica,-122.8634443976,48.4332511538,2019-03-19
Nymphalis californica,-120.917754,49.074052,2007-07-09
Nymphalis californica,-121.4090180593,37.4087256248,2019-03-19
Nymphalis californica,-121.7919550081,37.1495651674,2019-03-20
Nymphalis californica,-123.7221068563,48.3735684733,2019-03-20
Nymphalis californica,-124.0713666667,41.6865666667,2019-03-18
Nymphalis californica,-122.4338293,37.6969425,2019-03-14
Nymphalis californica,-118.9694972222,37.557925,2016-07-20
Nymphalis californica,-123.3816680908,39.0263900757,2019-03-19
Nymphalis californica,-123.8312534,46.1878841,2019-03-19
Nymphalis californica,-122.841367,40.384567,2019-03-16
Nymphalis californica,-122.6232123638,37.9572169977,2019-03-17
Nymphalis californica,-123.919859,45.715301,2019-03-18
Nymphalis californica,-123.9430161921,45.9740346563,2019-03-18
Nymphalis californica,-122.51629,38.4371892,2019-03-18
Nymphalis californica,-124.0612488021,44.8141519481,2019-03-18
Nymphalis californica,-119.37462,34.5050283333,2019-03-18
Nymphalis californica,-119.3300166667,37.1842783333,2019-03-18
Nymphalis californica,-122.5724597356,37.8928812309,2019-03-14
Nymphalis californica,-122.4750833333,37.835625,2019-03-17
Nymphalis californica,-122.2276446573,37.3168525586,2019-03-17
Nymphalis californica,-122.2367333333,37.8904,2019-03-17
Nymphalis californica,-122.236002594,49.0625493184,2019-03-17
Nymphalis californica,-122.4874625086,37.8348345712,2019-03-16
Nymphalis californica,-122.4578704834,40.5836257935,2019-03-15
Nymphalis californica,-122.2214132532,38.8103087049,2019-03-15
Nymphalis californica,-121.5124088,40.9468158,2019-03-17
Nymphalis californica,-122.5270466667,47.3000866667,2019-03-17
Nymphalis californica,-121.9482233333,37.914645,2019-03-17
Nymphalis californica,-118.2529616667,34.495555,2019-03-17
Nymphalis californica,-121.9261740928,37.2303244823,2019-03-17
Nymphalis californica,-122.6395633333,38.0015722217,2019-03-17
Nymphalis californica,-119.91632,37.655705,2019-03-17
Nymphalis californica,-122.8396378085,44.6101304083,2019-03-17
Nymphalis californica,-122.4196984,37.732318,2019-03-17
Nymphalis californica,-118.6113335286,35.5491917348,2019-03-17
Nymphalis californica,-122.4810527297,45.5163363269,2019-03-17
Nymphalis californica,-121.8674052548,47.3757810635,2019-03-17
Nymphalis californica,-116.7959831729,33.0214236211,2019-03-13
Nymphalis californica,-124.0612589856,44.8141415514,2019-03-17
Nymphalis californica,-120.0658241162,34.493469529,2019-03-17
Nymphalis californica,-122.1825295914,37.843140459,2019-03-17
Nymphalis californica,-123.5691481099,39.8036223786,2019-03-17
Nymphalis californica,-121.798395,37.1454388333,2019-03-16
Nymphalis californica,-121.2094283333,36.49168,2019-03-16
Nymphalis californica,-122.3251511563,37.5210457805,2019-03-16
Nymphalis californica,-122.2711376886,37.9667424295,2019-03-16
Nymphalis californica,-122.4756616667,37.7685,2019-03-15
Nymphalis californica,-120.86699042,38.88519366,2019-03-16
Nymphalis californica,-123.00969,38.4664862,2019-03-16
Nymphalis californica,-122.6569511852,45.7025444037,2019-03-16
Nymphalis californica,-122.8267140863,38.4199465669,2019-03-15
Nymphalis californica,-122.7089466667,38.005225,2019-03-16
Nymphalis californica,-121.0816711608,35.5632930064,2019-03-16
Nymphalis californica,-121.7381916667,39.7916416667,2019-03-13
Nymphalis californica,-121.7381266667,39.7916633333,2019-03-13
Nymphalis californica,-121.7952190232,37.1483762229,2019-03-15
Nymphalis californica,-122.6372224566,37.9420385882,2019-03-15
Nymphalis californica,-122.1514696345,37.7154556602,2019-03-15
Nymphalis californica,-122.59055,38.079852,2019-03-15
Nymphalis californica,-119.3337886292,37.0277685744,2019-03-15
Nymphalis californica,-122.0482354,36.9826021,2019-03-15
Nymphalis californica,-123.44797575,41.37756468,2019-03-15
Nymphalis californica,-122.26342,37.401475,2019-03-15
Nymphalis californica,-122.4315021952,38.4438468881,2019-03-12
Nymphalis californica,-121.9860083333,37.1920194444,2019-03-14
Nymphalis californica,-122.519355,38.358055,2019-03-14
Nymphalis californica,-123.25177,38.8504616667,2019-03-14
Nymphalis californica,-122.4836388793,37.769149409,2019-03-13
Nymphalis californica,-122.6160838177,37.9234843282,2019-03-14
Nymphalis californica,-123.7680737606,39.5808314728,2019-03-13
Nymphalis californica,-122.594479601,37.9476219958,2019-03-13
Nymphalis californica,-122.0659637451,37.0034179688,2019-03-12
Nymphalis californica,-120.9781408456,39.0340862431,2019-03-13
Nymphalis californica,-122.3951966805,40.624634431,2019-03-13
Nymphalis californica,-122.1803583333,37.3766,2019-03-12
Nymphalis californica,-121.1793128949,38.6598159628,2019-03-13
Nymphalis californica,-122.0687333333,37.00689445,2019-03-12
Nymphalis californica,-122.0568611667,37.0043361167,2019-03-12
Nymphalis californica,-122.4861702394,37.5659030281,2019-03-11
Nymphalis californica,-118.0187885464,34.2009333149,2019-03-12
Nymphalis californica,-122.1349333333,37.7349583333,2019-03-12
Nymphalis californica,-121.7983984165,37.3965994962,2019-03-11
Nymphalis californica,-121.8712638,37.1603045,2019-03-11
Nymphalis californica,-122.7872841438,45.5955669268,2019-03-11
Nymphalis californica,-121.0405883333,38.9258883333,2019-03-11
Nymphalis californica,-123.9595194353,41.8620904688,2019-03-10
Nymphalis californica,-122.52923,38.344029,2017-03-13
Nymphalis californica,-118.1724408489,35.7283510806,2010-02-14
Nymphalis californica,-105.6161986,35.7647835,2012-06-17
Nymphalis californica,-122.5133715539,42.0601093584,2017-08-09
Nymphalis californica,-116.4331966667,33.5852883333,2019-03-05
Nymphalis californica,-121.7101713976,45.3302318663,2017-07-28
Nymphalis californica,-120.0119027778,38.6691777778,2018-08-06
Nymphalis californica,-117.90585,34.24667,2019-02-23
Nymphalis californica,-117.9188,34.24198,2019-02-23
Nymphalis californica,-122.9576813755,38.4636277578,2019-02-22
Nymphalis californica,-121.9429638889,37.9160194444,2019-02-22
Nymphalis californica,-121.9306,37.8897611111,2019-02-22
Nymphalis californica,-119.9698601799,37.6056939668,2019-02-22
Nymphalis californica,-122.0494083333,37.2180366667,2019-02-22
Nymphalis californica,-116.50283,32.8838816667,2019-01-27
Nymphalis californica,-116.5027533333,32.883743333300004,2019-01-27
Nymphalis californica,-122.441655167,42.1081676967,2017-06-17
Nymphalis californica,-122.505495,37.9974333333,2019-02-20
Nymphalis californica,-122.5805671331,42.2709137402,2018-03-29
Nymphalis californica,-123.0121694548,38.5643120587,2019-01-27
Nymphalis californica,-121.8167277778,45.4934611111,2018-06-27
Nymphalis californica,-123.8454552,47.4670312,2018-07-05
Nymphalis californica,-122.143995,38.492413,2019-01-25
Nymphalis californica,-122.1471666667,38.482835,2019-01-25
Nymphalis californica,-122.1431862101,38.4862273692,2019-01-25
Nymphalis californica,-122.3159333333,38.9065616667,2019-01-27
Nymphalis californica,-122.3155783333,38.9059966667,2019-01-27
Nymphalis californica,-111.505422,41.467196,2014-07-12
Nymphalis californica,-111.505159,41.463294,2014-07-12
Nymphalis californica,-111.501912,41.461705,2014-07-12
Nymphalis californica,-122.6883888245,42.6205713436,2017-04-03
Nymphalis californica,-122.32634995,37.1172634242,2005-02-02
Nymphalis californica,-120.33776,37.70935,2019-01-25
Nymphalis californica,-123.00760555,38.5525366667,2019-01-27
Nymphalis californica,-122.1628158523,37.3488369408,2019-01-25
Nymphalis californica,-118.5164538384,34.1288088593,2019-01-27
Nymphalis californica,-118.516153431,34.1288088593,2019-01-27
Nymphalis californica,-122.2797593473,38.8949586297,2019-01-26
Nymphalis californica,-123.2540202542,38.8569023263,2019-01-25
Nymphalis californica,-118.5167533333,34.0845638333,2019-01-27
Nymphalis californica,-122.5007430701,38.4179310846,2019-01-24
Nymphalis californica,-122.7086616816,37.9472052914,2019-01-26
Nymphalis californica,-122.9445169709,38.4390567179,2019-01-25
Nymphalis californica,-122.9465964305,38.5328070182,2019-01-25
Nymphalis californica,-122.8631173184,38.0436567862,2019-01-26
Nymphalis californica,-122.7839548087,38.6130103114,2019-01-24
Nymphalis californica,-111.6310466667,40.65504,2018-06-23
Nymphalis californica,-122.1496940458,38.4830234125,2019-01-25
Nymphalis californica,-123.0114379,38.4599635,2019-01-25
Nymphalis californica,-121.1827083333,39.2959883333,2019-01-25
Nymphalis californica,-122.135555,37.946719,2019-01-24
Nymphalis californica,-122.574455,37.906075,2019-01-24
Nymphalis californica,-119.3562616667,34.4243,2019-01-23
Nymphalis californica,-121.930189,37.915323,2019-01-21
Nymphalis californica,-122.4764633179,38.0039176941,2019-01-21
Nymphalis californica,-122.53842,38.126183,2019-01-21
Nymphalis californica,-122.616155,37.97897,2019-01-21
Nymphalis californica,-122.1710707,37.435917,2019-01-19
Nymphalis californica,-121.8162606651,37.9141170139,2019-01-19
Nymphalis californica,-121.9478916213,37.080134795,2019-01-19
Nymphalis californica,-121.7059922082,37.0117816978,2019-01-19
Nymphalis californica,-122.495914001,42.0055316104,2018-03-27
Nymphalis californica,-111.7425466667,40.70107,2018-06-21
Nymphalis californica,-122.428435,37.6816617,2018-03-11
Nymphalis californica,-122.3495934853,47.8396172079,2018-07-14
Nymphalis californica,-122.5121472222,38.3371,2018-10-09
Nymphalis californica,-121.1815706269,36.5066789976,2018-12-16
Nymphalis californica,-122.471831963,37.7961700128,2009-03-12
Nymphalis californica,-110.732886,43.789214,2007-06-12
Nymphalis californica,-119.9794767634,39.2632584816,2018-10-13
Nymphalis californica,-122.149404,43.52061,2018-07-14
Nymphalis californica,-119.0858716506,37.6287451246,2018-09-28
Nymphalis californica,-121.420655,40.49766,2007-07-01
Nymphalis californica,-119.261275,37.89623,2010-06-27
Nymphalis californica,-122.585358,38.34502,2018-07-15
Nymphalis californica,-117.4699006808,47.5990579387,2018-11-30
Nymphalis californica,-115.4810281098,36.1239439457,2018-10-26
Nymphalis californica,-116.584104,33.213438,2017-03-28
Nymphalis californica,-116.7619866667,32.7151133333,2018-11-18
Nymphalis californica,-111.9434728679,41.4641195645,2018-07-11
Nymphalis californica,-116.088709,47.267818,2018-07-08
Nymphalis californica,-118.6382366667,44.8369583333,2018-07-22
Nymphalis californica,-119.7835383333,37.94572,2018-11-11
Nymphalis californica,-120.6587083333,36.3424516667,2018-11-04
Nymphalis californica,-122.5888686,37.9871454,2018-07-07
Nymphalis californica,-122.75861,37.993113,2018-11-05
Nymphalis californica,-117.2840110572,47.0357449314,2018-10-20
Nymphalis californica,-116.4591277778,32.8646361111,2018-11-02
Nymphalis californica,-116.42777,33.52447,2018-11-01
Nymphalis californica,-118.5532533333,34.1309471667,2018-10-14
Nymphalis californica,-118.7681946,36.5669684,2018-10-27
Nymphalis californica,-122.7868041992,45.3539543152,2018-08-19
Nymphalis californica,-121.0192116667,39.6635216667,2018-07-01
Nymphalis californica,-121.155096,36.468977,2018-10-12
Nymphalis californica,-112.481,42.773,2018-10-20
Nymphalis californica,-118.8379824595,35.2171938473,2018-10-24
Nymphalis californica,-118.8380583333,35.2168833333,2018-10-24
Nymphalis californica,-123.36355,43.39442,2018-10-11
Nymphalis californica,-116.9427333333,40.6396416667,2018-10-20
Nymphalis californica,-111.8792181995,41.0001858121,2018-05-16
Nymphalis californica,-119.0654722334,37.9359152846,2007-06-12
Nymphalis californica,-123.2271867688,38.9076073534,2018-10-21
Nymphalis californica,-121.4925235384,47.0460928472,2018-10-14
Nymphalis californica,-118.73326338,36.61542144,2018-10-19
Nymphalis californica,-121.76452,44.0346971667,2018-09-05
Nymphalis californica,-121.5312767,37.0728346,2018-10-20
Nymphalis californica,-111.7714124124,41.7464501107,2018-10-20
Nymphalis californica,-109.871667,32.701389,2018-03-20
Nymphalis californica,-122.4309896326,37.7516041188,2018-10-08
Nymphalis californica,-121.6427693,44.4875544,2018-05-22
Nymphalis californica,-117.2522366667,32.76547,2018-10-17
Nymphalis californica,-122.4997194444,37.72555,2018-10-17
Nymphalis californica,-118.2628783333,34.0919305,2018-10-17
Nymphalis californica,-118.4526429816,34.1714017763,2018-10-17
Nymphalis californica,-116.1587007275,43.5689053204,2018-10-17
Nymphalis californica,-122.065004,37.087374,2018-10-11
Nymphalis californica,-122.1960133333,37.7747583333,2018-10-16
Nymphalis californica,-119.6982116699,34.406829834,2018-10-15
Nymphalis californica,-122.1349716667,37.8209983333,2018-10-15
Nymphalis californica,-121.469672969,37.0891931007,2018-10-15
Nymphalis californica,-122.76169,37.997268,2018-10-15
Nymphalis californica,-122.761722,37.996659,2018-10-15
Nymphalis californica,-121.8810351848,37.7075894967,2018-10-15
Nymphalis californica,-121.8802369647,37.1997931268,2018-10-14
Nymphalis californica,-122.1745323832,37.3071138758,2018-10-14
Nymphalis californica,-117.0634448909,32.5500000507,2018-10-14
Nymphalis californica,-119.2953333333,37.955575,2018-10-13
Nymphalis californica,-123.018076,38.469516,2018-10-13
Nymphalis californica,-119.2909166667,34.30167,2018-10-10
Nymphalis californica,-121.819642,37.504711,2018-10-11
Nymphalis californica,-121.798996739,37.505564743,2018-10-11
Nymphalis californica,-121.8126141926,37.5068420334,2018-10-11
Nymphalis californica,-121.8162706255,37.5054966491,2018-10-11
Nymphalis californica,-120.9868188762,39.9392735341,2018-09-24
Nymphalis californica,-119.5277710912,34.3985249056,2018-10-11
Nymphalis californica,-121.50715,40.4866133333,2018-08-08
Nymphalis californica,-120.8101129066,40.5518815969,2018-09-27
Nymphalis californica,-119.785805,34.4378583333,2018-10-09
Nymphalis californica,-122.0303138623,36.9661223392,2018-10-08
Nymphalis californica,-122.4738650105,37.7919773199,2018-10-09
Nymphalis californica,-122.0591973794,37.5509038288,2018-10-09
Nymphalis californica,-121.9337745319,36.9781405184,2018-10-08
Nymphalis californica,-121.9979633333,36.9738533333,2018-10-08
Nymphalis californica,-122.0621181,36.9570165,2018-10-07
Nymphalis californica,-122.0567543,36.9529053,2018-10-08
Nymphalis californica,-122.41693,37.757225,2018-10-08
Nymphalis californica,-122.8630222222,38.0190111111,2018-10-05
Nymphalis californica,-123.3621833333,38.606145,2018-10-08
Nymphalis californica,-122.4281083333,37.7424783333,2018-10-08
Nymphalis californica,-123.0672477095,38.3301222331,2018-10-08
Nymphalis californica,-114.0350252017,46.7892701514,2018-10-08
Nymphalis californica,-123.0088886,38.4654695,2018-10-08
Nymphalis californica,-122.4933578123,37.8533753243,2018-10-08
Nymphalis californica,-122.3145222748,37.9298227965,2018-10-08
Nymphalis californica,-122.5558416667,37.8901383333,2018-10-08
Nymphalis californica,-122.3378383333,37.1853733333,2018-10-08
Nymphalis californica,-122.46418,37.8052216667,2018-10-08
Nymphalis californica,-122.8778183563,38.0240599067,2018-10-08
Nymphalis californica,-122.5351333333,37.9016716667,2018-10-08
Nymphalis californica,-122.4762566575,37.5769422949,2018-10-08
Nymphalis californica,-117.22304129,33.21753206,2018-10-08
Nymphalis californica,-122.7250399906,34.1912661542,2018-10-08
Nymphalis californica,-122.508317018,37.7534215059,2018-10-08
Nymphalis californica,-123.7551907993,39.2700549557,2018-10-07
Nymphalis californica,-122.9644863079,38.2057240214,2018-06-26
Nymphalis californica,-122.9644863079,38.2057240214,2018-06-27
Nymphalis californica,-121.9503244482,37.9061735296,2018-10-07
Nymphalis californica,-119.4635,37.8327777778,2018-09-16
Nymphalis californica,-121.3153076172,38.5973052979,2018-10-06
Nymphalis californica,-122.4642490783,37.7727503842,2018-10-05
Nymphalis californica,-122.1323970703,43.1630354748,2018-09-29
Nymphalis californica,-118.7332966667,36.6086883333,2018-09-23
Nymphalis californica,-118.7283983333,36.608165,2018-09-23
Nymphalis californica,-119.3879983333,37.8822483333,2018-09-29
Nymphalis californica,-119.4637433333,37.83265,2018-09-28
Nymphalis californica,-119.06132,37.6575366667,2018-09-26
Nymphalis californica,-118.814245,37.623085,2018-09-25
Nymphalis californica,-121.797973554,37.082281634,2018-06-09
Nymphalis californica,-119.0844721667,37.6389966667,2018-09-28
Nymphalis californica,-119.5663463698,37.7390531637,2018-10-01
Nymphalis californica,-122.6802161018,48.0251042759,2018-09-29
Nymphalis californica,-120.2273416667,39.35445,2018-09-26
Nymphalis californica,-123.2531014784,38.8534958709,2018-06-19
Nymphalis californica,-121.9364967943,37.8521120455,2018-09-28
Nymphalis californica,-111.7773504297,41.6335478598,2018-09-28
Nymphalis californica,-118.7027783333,36.6117866667,2018-09-22
Nymphalis californica,-121.211227417,45.6554107666,2018-09-25
Nymphalis californica,-117.804346271,49.0895920387,2018-09-26
Nymphalis californica,-123.9231191036,45.7071726342,2018-09-25
Nymphalis californica,-121.2266292238,38.7890079059,2018-09-25
Nymphalis californica,-122.0476272815,47.8360077024,2018-09-24
Nymphalis californica,-121.9395366667,45.278175,2018-09-25
Nymphalis californica,-122.2720416667,46.9146416667,2018-09-25
Nymphalis californica,-120.1158611667,38.849445,2018-09-24
Nymphalis californica,-120.115888525,38.8493962832,2018-09-24
Nymphalis californica,-120.1174255241,38.8519133614,2018-09-24
Nymphalis californica,-120.1183638551,38.8533870441,2018-09-24
Nymphalis californica,-120.1257419042,38.8618684091,2018-09-23
Nymphalis californica,-120.126332028,38.878209423,2018-09-22
