name,longitude,latitude,date
"Vanessa annabella (W.D.Field, 1971)",-122.722267,45.580045,2015-05-08
"Vanessa annabella (W.D.Field, 1971)",-122.653727,38.112451,2015-05-10
"Vanessa annabella (W.D.Field, 1971)",-122.839552,44.610201000000004,2015-05-01
"Vanessa annabella (W.D.Field, 1971)",-119.942905,38.970711,2015-05-24
"Vanessa annabella (W.D.Field, 1971)",-122.381592,37.456561,2015-05-06
"Vanessa annabella (W.D.Field, 1971)",-122.400605,37.446567,2015-05-06
"Vanessa annabella (W.D.Field, 1971)",-122.427063,37.792392,2015-06-02
"Vanessa annabella (W.D.Field, 1971)",-122.468419,37.499905,2015-06-07
"Vanessa annabella (W.D.Field, 1971)",-122.492298,37.616219,2015-06-18
"Vanessa annabella (W.D.Field, 1971)",-122.22681,37.74692,2015-06-21
"Vanessa annabella (W.D.Field, 1971)",-122.500262,37.765151,2015-06-27
"Vanessa annabella (W.D.Field, 1971)",-121.897795,36.968238,2015-06-24
"Vanessa annabella (W.D.Field, 1971)",-122.375025,37.737301,2015-06-13
"Vanessa annabella (W.D.Field, 1971)",-119.847083,34.408606,2015-06-01
"Vanessa annabella (W.D.Field, 1971)",-117.080667,32.553322,2015-06-08
"Vanessa annabella (W.D.Field, 1971)",-117.080017,32.553192,2015-06-06
"Vanessa annabella (W.D.Field, 1971)",-122.491445,37.621713,2015-06-18
"Vanessa annabella (W.D.Field, 1971)",-122.428213,37.806338,2015-06-20
"Vanessa annabella (W.D.Field, 1971)",-117.025589,39.03117,2015-06-03
"Vanessa annabella (W.D.Field, 1971)",-122.092976,37.439596,2015-06-15
"Vanessa annabella (W.D.Field, 1971)",-121.821258,37.979412,2015-06-08
"Vanessa annabella (W.D.Field, 1971)",-105.529881,32.889531,2015-06-11
"Vanessa annabella (W.D.Field, 1971)",-117.085031,32.556667,2015-07-05
"Vanessa annabella (W.D.Field, 1971)",-122.407247,37.674978,2015-07-16
"Vanessa annabella (W.D.Field, 1971)",-121.477312,38.090356,2015-07-10
"Vanessa annabella (W.D.Field, 1971)",-121.735489,36.818355,2015-07-16
"Vanessa annabella (W.D.Field, 1971)",-122.805085,38.06768,2015-07-15
"Vanessa annabella (W.D.Field, 1971)",-122.408251,37.674956,2015-07-16
"Vanessa annabella (W.D.Field, 1971)",-100.845351,25.245162,2015-07-21
"Vanessa annabella (W.D.Field, 1971)",-121.861997,36.700101,2015-07-12
"Vanessa annabella (W.D.Field, 1971)",-122.091757,37.553936,2015-07-24
"Vanessa annabella (W.D.Field, 1971)",-122.496717,37.501178,2015-08-15
"Vanessa annabella (W.D.Field, 1971)",-121.754739,36.810414,2015-08-19
"Vanessa annabella (W.D.Field, 1971)",-122.469267,37.771987,2015-08-25
"Vanessa annabella (W.D.Field, 1971)",-122.423095,37.806423,2015-08-26
"Vanessa annabella (W.D.Field, 1971)",-122.945251,38.112477,2015-08-07
"Vanessa annabella (W.D.Field, 1971)",-122.4721,37.774728,2015-08-24
"Vanessa annabella (W.D.Field, 1971)",-122.472258,37.776078,2015-08-18
"Vanessa annabella (W.D.Field, 1971)",-122.472527,37.774664,2015-09-03
"Vanessa annabella (W.D.Field, 1971)",-122.468127,37.788196,2015-09-05
"Vanessa annabella (W.D.Field, 1971)",-120.676728,35.669021,2015-09-21
"Vanessa annabella (W.D.Field, 1971)",-121.762505,36.811691,2015-09-16
"Vanessa annabella (W.D.Field, 1971)",-122.481902,37.507198,2015-09-04
"Vanessa annabella (W.D.Field, 1971)",-122.472588,37.77975,2015-09-02
"Vanessa annabella (W.D.Field, 1971)",-102.84534,20.713329,2015-09-08
"Vanessa annabella (W.D.Field, 1971)",-122.471736,37.778197,2015-09-21
"Vanessa annabella (W.D.Field, 1971)",-121.678543,36.798822,2015-09-06
"Vanessa annabella (W.D.Field, 1971)",-112.14418,36.056788,2015-09-26
"Vanessa annabella (W.D.Field, 1971)",-122.47336,37.776367,2015-09-03
"Vanessa annabella (W.D.Field, 1971)",-122.47238,37.777522,2015-09-10
"Vanessa annabella (W.D.Field, 1971)",-111.825942,36.043881,2015-09-11
"Vanessa annabella (W.D.Field, 1971)",-122.462638,37.770303,2015-10-26
"Vanessa annabella (W.D.Field, 1971)",-122.493805,37.76973,2015-10-03
"Vanessa annabella (W.D.Field, 1971)",-120.841998,35.321747,2015-10-31
"Vanessa annabella (W.D.Field, 1971)",-122.504817,37.757546,2015-10-18
"Vanessa annabella (W.D.Field, 1971)",-117.228931,32.752101,2015-10-24
"Vanessa annabella (W.D.Field, 1971)",-122.091757,37.553936,2015-10-20
"Vanessa annabella (W.D.Field, 1971)",-122.468703,37.768197,2015-10-06
"Vanessa annabella (W.D.Field, 1971)",-104.478039,35.527822,2015-10-17
"Vanessa annabella (W.D.Field, 1971)",-100.065285,20.399616,2015-10-11
"Vanessa annabella (W.D.Field, 1971)",-106.241394,31.766403,2015-11-03
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2015-11-01
"Vanessa annabella (W.D.Field, 1971)",-122.495043,37.503808,2015-11-07
"Vanessa annabella (W.D.Field, 1971)",-122.443833,37.473073,2015-11-07
"Vanessa annabella (W.D.Field, 1971)",-100.089318,20.407339,2015-11-10
"Vanessa annabella (W.D.Field, 1971)",-122.425287,37.719842,2015-11-28
"Vanessa annabella (W.D.Field, 1971)",-122.496768,37.504005,2015-11-07
"Vanessa annabella (W.D.Field, 1971)",-122.443625,37.472726,2015-11-07
"Vanessa annabella (W.D.Field, 1971)",-122.484142,37.736576,2015-11-20
"Vanessa annabella (W.D.Field, 1971)",-117.05497,32.823881,2015-11-05
"Vanessa annabella (W.D.Field, 1971)",-122.431778,37.804653,2015-11-01
"Vanessa annabella (W.D.Field, 1971)",-122.47306,37.802739,2015-11-02
"Vanessa annabella (W.D.Field, 1971)",-122.46862,37.766413,2015-12-12
"Vanessa annabella (W.D.Field, 1971)",-111.534233,32.650938,2014-01-25
"Vanessa annabella (W.D.Field, 1971)",-122.258505,37.806603,2014-02-23
"Vanessa annabella (W.D.Field, 1971)",-117.032581,32.739257,2014-02-21
"Vanessa annabella (W.D.Field, 1971)",-116.996479,32.849689,2014-02-14
"Vanessa annabella (W.D.Field, 1971)",-122.406063,37.80204,2014-02-24
"Vanessa annabella (W.D.Field, 1971)",-122.458092,37.790817,2014-03-27
"Vanessa annabella (W.D.Field, 1971)",-122.483245,37.794191,2014-03-28
"Vanessa annabella (W.D.Field, 1971)",-118.048331,34.081295,2014-03-05
"Vanessa annabella (W.D.Field, 1971)",-122.438104,37.453532,2014-03-11
"Vanessa annabella (W.D.Field, 1971)",-122.454492,37.79138,2014-03-06
"Vanessa annabella (W.D.Field, 1971)",-119.818784,34.423359,2014-03-23
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2014-03-16
"Vanessa annabella (W.D.Field, 1971)",-122.698732,37.936629,2014-03-30
"Vanessa annabella (W.D.Field, 1971)",-122.453803,37.797583,2014-03-06
"Vanessa annabella (W.D.Field, 1971)",-118.773183,34.174494,2014-04-24
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2014-04-06
"Vanessa annabella (W.D.Field, 1971)",-122.418723,37.666225,2014-04-13
"Vanessa annabella (W.D.Field, 1971)",-122.4381,37.765169,2014-04-16
"Vanessa annabella (W.D.Field, 1971)",-118.048331,34.081295,2014-04-12
"Vanessa annabella (W.D.Field, 1971)",-118.01333,34.10053,2014-04-05
"Vanessa annabella (W.D.Field, 1971)",-122.441361,37.769826,2014-04-05
"Vanessa annabella (W.D.Field, 1971)",-119.799943,34.423194,2014-04-25
"Vanessa annabella (W.D.Field, 1971)",-122.376777,37.716375,2014-04-20
"Vanessa annabella (W.D.Field, 1971)",-116.002235,33.729828,2014-04-26
"Vanessa annabella (W.D.Field, 1971)",-122.437516,37.765065,2014-04-15
"Vanessa annabella (W.D.Field, 1971)",-117.085612,32.554178,2014-04-12
"Vanessa annabella (W.D.Field, 1971)",-122.411156,37.759155,2014-05-29
"Vanessa annabella (W.D.Field, 1971)",-122.023688,36.981318,2014-05-04
"Vanessa annabella (W.D.Field, 1971)",-122.471845,37.756263,2014-05-04
"Vanessa annabella (W.D.Field, 1971)",-122.471681,37.7565,2014-05-04
"Vanessa annabella (W.D.Field, 1971)",-122.47162,37.755987,2014-05-04
"Vanessa annabella (W.D.Field, 1971)",-122.419909,37.732991,2014-05-26
"Vanessa annabella (W.D.Field, 1971)",-118.81355,34.097866,2014-05-10
"Vanessa annabella (W.D.Field, 1971)",-122.237382,37.874062,2014-06-09
"Vanessa annabella (W.D.Field, 1971)",-122.47048,37.787455,2014-06-14
"Vanessa annabella (W.D.Field, 1971)",-122.3767,37.715795,2014-06-15
"Vanessa annabella (W.D.Field, 1971)",-122.438873,37.765204,2014-07-20
"Vanessa annabella (W.D.Field, 1971)",-122.917938,38.069702,2014-07-26
"Vanessa annabella (W.D.Field, 1971)",-122.412353,37.7422,2014-07-31
"Vanessa annabella (W.D.Field, 1971)",-122.40715,37.674828,2014-07-18
"Vanessa annabella (W.D.Field, 1971)",-122.216248,37.024855,2014-08-21
"Vanessa annabella (W.D.Field, 1971)",-122.481587,37.507102,2014-09-25
"Vanessa annabella (W.D.Field, 1971)",-122.467672,37.767303,2014-09-02
"Vanessa annabella (W.D.Field, 1971)",-122.481742,37.507115,2014-09-26
"Vanessa annabella (W.D.Field, 1971)",-122.443622,37.472663,2014-10-26
"Vanessa annabella (W.D.Field, 1971)",-121.858217,36.605088,2014-10-05
"Vanessa annabella (W.D.Field, 1971)",-122.447857,37.75956,2014-10-26
"Vanessa annabella (W.D.Field, 1971)",-117.44153,38.385804,2014-10-10
"Vanessa annabella (W.D.Field, 1971)",-103.671973,19.184084,2014-10-29
"Vanessa annabella (W.D.Field, 1971)",-122.817396,38.445741,2014-10-20
"Vanessa annabella (W.D.Field, 1971)",-122.481942,37.507127,2014-10-02
"Vanessa annabella (W.D.Field, 1971)",-122.482367,37.50951,2014-10-01
"Vanessa annabella (W.D.Field, 1971)",-122.469657,37.766623,2014-11-02
"Vanessa annabella (W.D.Field, 1971)",-116.961378,32.554109,2014-11-09
"Vanessa annabella (W.D.Field, 1971)",-122.375294,37.734936,2014-11-08
"Vanessa annabella (W.D.Field, 1971)",-122.451622,37.801575,2014-11-05
"Vanessa annabella (W.D.Field, 1971)",-122.374939,37.737344,2014-11-08
"Vanessa annabella (W.D.Field, 1971)",-118.052401,34.144277,2014-11-07
"Vanessa annabella (W.D.Field, 1971)",-121.935608,36.522155,2014-12-20
"Vanessa annabella (W.D.Field, 1971)",-122.545661,37.855834,2013-02-11
"Vanessa annabella (W.D.Field, 1971)",-122.126899,37.453977,2013-03-03
"Vanessa annabella (W.D.Field, 1971)",-119.246557,34.292806,2013-03-02
"Vanessa annabella (W.D.Field, 1971)",-119.713516,34.495246,2013-03-26
"Vanessa annabella (W.D.Field, 1971)",-116.851761,32.832733,2013-03-28
"Vanessa annabella (W.D.Field, 1971)",-118.366721,33.745203,2013-03-06
"Vanessa annabella (W.D.Field, 1971)",-122.379517,37.712326,2013-03-17
"Vanessa annabella (W.D.Field, 1971)",-122.81642,38.445825,2013-03-08
"Vanessa annabella (W.D.Field, 1971)",-122.229239,37.542522,2013-04-20
"Vanessa annabella (W.D.Field, 1971)",-122.229509,37.543054,2013-04-20
"Vanessa annabella (W.D.Field, 1971)",-122.477167,37.771,2013-04-13
"Vanessa annabella (W.D.Field, 1971)",-122.423401,37.722693,2013-04-28
"Vanessa annabella (W.D.Field, 1971)",-122.42572,37.71677,2013-05-11
"Vanessa annabella (W.D.Field, 1971)",-122.416234,37.719711,2013-05-11
"Vanessa annabella (W.D.Field, 1971)",-122.410167,37.718833,2013-05-11
"Vanessa annabella (W.D.Field, 1971)",-122.550994,37.723519,2013-05-11
"Vanessa annabella (W.D.Field, 1971)",-122.194108,37.010079,2013-05-17
"Vanessa annabella (W.D.Field, 1971)",-122.572212,37.674689,2013-05-11
"Vanessa annabella (W.D.Field, 1971)",-122.426014,37.716731,2013-05-11
"Vanessa annabella (W.D.Field, 1971)",-122.458984,37.794717,2013-05-18
"Vanessa annabella (W.D.Field, 1971)",-116.576032,33.313216,2013-05-19
"Vanessa annabella (W.D.Field, 1971)",-115.49705,40.36752,2013-06-26
"Vanessa annabella (W.D.Field, 1971)",-115.351425,41.141132,2013-06-26
"Vanessa annabella (W.D.Field, 1971)",-122.4436,37.687606,2013-06-01
"Vanessa annabella (W.D.Field, 1971)",-116.917083,32.85833,2013-06-18
"Vanessa annabella (W.D.Field, 1971)",-116.915227,32.8582,2013-06-18
"Vanessa annabella (W.D.Field, 1971)",-122.404167,37.759167,2013-06-08
"Vanessa annabella (W.D.Field, 1971)",-122.016609,37.420654,2013-07-27
"Vanessa annabella (W.D.Field, 1971)",-122.480333,37.640833,2013-07-13
"Vanessa annabella (W.D.Field, 1971)",-117.37259,33.98208,2013-07-18
"Vanessa annabella (W.D.Field, 1971)",-122.437333,37.764,2013-07-21
"Vanessa annabella (W.D.Field, 1971)",-122.40278,37.785463,2013-07-18
"Vanessa annabella (W.D.Field, 1971)",-122.864013,38.100624,2013-07-20
"Vanessa annabella (W.D.Field, 1971)",-123.686314,39.021904,2013-07-27
"Vanessa annabella (W.D.Field, 1971)",-122.333644,37.186932,2013-08-06
"Vanessa annabella (W.D.Field, 1971)",-122.472324,37.505674,2013-08-13
"Vanessa annabella (W.D.Field, 1971)",-122.441167,37.772833,2013-08-30
"Vanessa annabella (W.D.Field, 1971)",-122.215808,37.024481,2013-09-06
"Vanessa annabella (W.D.Field, 1971)",-122.482045,37.50673,2013-09-09
"Vanessa annabella (W.D.Field, 1971)",-120.853,35.316889,2013-09-22
"Vanessa annabella (W.D.Field, 1971)",-116.39878,44.061474,2013-09-15
"Vanessa annabella (W.D.Field, 1971)",-119.807453,34.42539,2013-09-12
"Vanessa annabella (W.D.Field, 1971)",-122.274206,37.097351,2013-09-14
"Vanessa annabella (W.D.Field, 1971)",-120.849596,35.370208,2013-10-01
"Vanessa annabella (W.D.Field, 1971)",-122.428238,37.744472,2013-10-31
"Vanessa annabella (W.D.Field, 1971)",-122.443528,37.472406,2013-10-17
"Vanessa annabella (W.D.Field, 1971)",-120.632026,35.129283,2013-10-18
"Vanessa annabella (W.D.Field, 1971)",-123.03223,37.727238,2013-10-16
"Vanessa annabella (W.D.Field, 1971)",-122.472245,37.789805,2013-10-19
"Vanessa annabella (W.D.Field, 1971)",-122.271483,37.091613,2013-10-11
"Vanessa annabella (W.D.Field, 1971)",-122.475805,37.796542,2013-10-13
"Vanessa annabella (W.D.Field, 1971)",-122.504597,37.943999,2013-10-19
"Vanessa annabella (W.D.Field, 1971)",-119.822902,34.422856,2013-11-01
"Vanessa annabella (W.D.Field, 1971)",-122.428855,37.806178,2013-11-23
"Vanessa annabella (W.D.Field, 1971)",-118.063487,34.065652,2013-11-09
"Vanessa annabella (W.D.Field, 1971)",-122.510418,37.781463,2013-11-24
"Vanessa annabella (W.D.Field, 1971)",-122.928682,38.137565,2013-11-23
"Vanessa annabella (W.D.Field, 1971)",-101.578589,19.626076,2013-11-09
"Vanessa annabella (W.D.Field, 1971)",-116.049045,33.998134,2013-11-13
"Vanessa annabella (W.D.Field, 1971)",-122.614965,38.043769,2013-12-19
"Vanessa annabella (W.D.Field, 1971)",-122.371855,37.738047,2013-12-29
"Vanessa annabella (W.D.Field, 1971)",-111.78302,32.12824,2012-01-27
"Vanessa annabella (W.D.Field, 1971)",-117.714471,34.111128,2012-01-29
"Vanessa annabella (W.D.Field, 1971)",-118.28698,34.12245,2012-01-24
"Vanessa annabella (W.D.Field, 1971)",-121.963001,38.039904,2012-02-23
"Vanessa annabella (W.D.Field, 1971)",-102.227189,27.051833,2012-02-28
"Vanessa annabella (W.D.Field, 1971)",-118.847898,34.25312,2012-03-10
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2012-04-08
"Vanessa annabella (W.D.Field, 1971)",-122.25759,37.80682,2012-04-15
"Vanessa annabella (W.D.Field, 1971)",-122.945508,38.1188,2012-05-19
"Vanessa annabella (W.D.Field, 1971)",-106.764348,32.273005,2012-05-30
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2012-05-06
"Vanessa annabella (W.D.Field, 1971)",-109.92083,32.699172,2012-06-26
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2012-06-03
"Vanessa annabella (W.D.Field, 1971)",-122.876388,38.043058,2012-07-07
"Vanessa annabella (W.D.Field, 1971)",-117.764892,34.360106,2012-07-01
"Vanessa annabella (W.D.Field, 1971)",-105.476732,36.133178,2012-08-03
"Vanessa annabella (W.D.Field, 1971)",-101.224065,19.658091,2012-09-30
"Vanessa annabella (W.D.Field, 1971)",-123.03223,37.727238,2012-09-15
"Vanessa annabella (W.D.Field, 1971)",-121.921881,36.994423,2012-09-27
"Vanessa annabella (W.D.Field, 1971)",-122.454525,37.73826,2012-09-15
"Vanessa annabella (W.D.Field, 1971)",-122.026348,36.954007,2012-10-28
"Vanessa annabella (W.D.Field, 1971)",-115.023079,36.101128,2012-12-06
"Vanessa annabella (W.D.Field, 1971)",-115.01382,36.214237,2012-12-06
"Vanessa annabella (W.D.Field, 1971)",-117.127366,32.57552,2011-02-27
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2011-04-07
"Vanessa annabella (W.D.Field, 1971)",-124.093809,40.857204,2011-04-22
"Vanessa annabella (W.D.Field, 1971)",-112.097325,35.817535,2011-05-06
"Vanessa annabella (W.D.Field, 1971)",-122.161687,37.808427,2011-05-02
"Vanessa annabella (W.D.Field, 1971)",-117.111936,33.892498,2011-05-22
"Vanessa annabella (W.D.Field, 1971)",-118.89588,43.240088,2011-06-19
"Vanessa annabella (W.D.Field, 1971)",-121.91329,37.648136,2011-06-27
"Vanessa annabella (W.D.Field, 1971)",-111.953532,40.815459,2011-06-16
"Vanessa annabella (W.D.Field, 1971)",-111.953532,40.815459,2011-06-14
"Vanessa annabella (W.D.Field, 1971)",-111.953532,40.815459,2011-06-15
"Vanessa annabella (W.D.Field, 1971)",-106.55,35.883333,2011-07-19
"Vanessa annabella (W.D.Field, 1971)",-116.664725,33.770617,2011-08-08
"Vanessa annabella (W.D.Field, 1971)",-122.316155,37.88952,2011-08-12
"Vanessa annabella (W.D.Field, 1971)",-117.69193,44.703426,2011-08-25
"Vanessa annabella (W.D.Field, 1971)",-122.46647,37.76598,2011-08-31
"Vanessa annabella (W.D.Field, 1971)",-122.782173,38.611774,2011-09-17
"Vanessa annabella (W.D.Field, 1971)",-121.616047,38.540955,2011-09-14
"Vanessa annabella (W.D.Field, 1971)",-101.48849,36.74163,2011-09-30
"Vanessa annabella (W.D.Field, 1971)",-121.992883,37.946598,2011-10-29
"Vanessa annabella (W.D.Field, 1971)",-122.25759,37.80682,2011-10-22
"Vanessa annabella (W.D.Field, 1971)",-120.895824,38.837522,2011-10-09
"Vanessa annabella (W.D.Field, 1971)",-102.8238,44.00235,2011-10-11
"Vanessa annabella (W.D.Field, 1971)",-118.177954,35.969096,2011-10-22
"Vanessa annabella (W.D.Field, 1971)",-118.75544,34.147963,2011-10-11
"Vanessa annabella (W.D.Field, 1971)",-122.16615,37.813852,2011-10-21
"Vanessa annabella (W.D.Field, 1971)",-111.92424,40.66788,2011-10-23
"Vanessa annabella (W.D.Field, 1971)",-111.92424,40.66788,2011-10-19
"Vanessa annabella (W.D.Field, 1971)",-100.998041,25.404704,2011-10-13
"Vanessa annabella (W.D.Field, 1971)",-122.338447,37.82091,2011-12-04
"Vanessa annabella (W.D.Field, 1971)",-121.91329,37.648136,2011-12-31
"Vanessa annabella (W.D.Field, 1971)",-122.458162,37.607364,2011-12-04
"Vanessa annabella (W.D.Field, 1971)",-121.91329,37.648136,2010-01-23
"Vanessa annabella (W.D.Field, 1971)",-100.973833,25.406532,2010-01-27
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2010-02-03
"Vanessa annabella (W.D.Field, 1971)",-121.91329,37.648136,2010-03-13
"Vanessa annabella (W.D.Field, 1971)",-119.165139,34.548171,2010-04-14
"Vanessa annabella (W.D.Field, 1971)",-121.91329,37.648136,2010-05-27
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2010-05-21
"Vanessa annabella (W.D.Field, 1971)",-106.448864,35.213714,2010-07-08
"Vanessa annabella (W.D.Field, 1971)",-116.917083,32.85833,2010-07-18
"Vanessa annabella (W.D.Field, 1971)",-107.486157,33.880463,2010-07-05
"Vanessa annabella (W.D.Field, 1971)",-120.44754,35.385227,2010-09-22
"Vanessa annabella (W.D.Field, 1971)",-120.44754,35.385227,2010-09-28
"Vanessa annabella (W.D.Field, 1971)",-117.272755,33.008736,2010-10-08
"Vanessa annabella (W.D.Field, 1971)",-120.895824,38.837522,2010-10-09
"Vanessa annabella (W.D.Field, 1971)",-122.223137,37.886311,2009-03-27
"Vanessa annabella (W.D.Field, 1971)",-118.086548,33.806974,2009-03-04
"Vanessa annabella (W.D.Field, 1971)",-122.474731,37.796343,2009-03-12
"Vanessa annabella (W.D.Field, 1971)",-117.095767,32.832713,2009-04-18
"Vanessa annabella (W.D.Field, 1971)",-118.26186,34.1964,2009-04-06
"Vanessa annabella (W.D.Field, 1971)",-122.4664,37.774397,2009-06-20
"Vanessa annabella (W.D.Field, 1971)",-123.09762,45.553543,2009-07-26
"Vanessa annabella (W.D.Field, 1971)",-121.91329,37.648136,2009-07-09
"Vanessa annabella (W.D.Field, 1971)",-123.00293,37.699034,2009-09-02
"Vanessa annabella (W.D.Field, 1971)",-121.91329,37.648136,2009-10-21
"Vanessa annabella (W.D.Field, 1971)",-117.064698,32.555147,2008-03-01
"Vanessa annabella (W.D.Field, 1971)",-117.144191,32.740812,2008-03-23
"Vanessa annabella (W.D.Field, 1971)",-121.69062,37.220776,2008-05-03
"Vanessa annabella (W.D.Field, 1971)",-120.03792,34.537247,2008-06-02
"Vanessa annabella (W.D.Field, 1971)",-112.135381,36.050744,2008-06-13
"Vanessa annabella (W.D.Field, 1971)",-121.69062,37.220776,2008-06-16
"Vanessa annabella (W.D.Field, 1971)",-117.087293,32.554171,2008-08-02
"Vanessa annabella (W.D.Field, 1971)",-117.087293,32.554171,2008-08-24
"Vanessa annabella (W.D.Field, 1971)",-112.202126,41.037045,2008-09-02
"Vanessa annabella (W.D.Field, 1971)",-100.880428,25.390445,2008-09-20
"Vanessa annabella (W.D.Field, 1971)",-120.115371,39.179745,2008-10-18
"Vanessa annabella (W.D.Field, 1971)",-100.941299,25.383726,2008-10-02
"Vanessa annabella (W.D.Field, 1971)",-117.087293,32.554171,2008-10-12
"Vanessa annabella (W.D.Field, 1971)",-121.91329,37.648136,2007-03-23
"Vanessa annabella (W.D.Field, 1971)",-122.86363,38.06143,2007-03-03
"Vanessa annabella (W.D.Field, 1971)",-122.423626,37.72297,2007-04-03
"Vanessa annabella (W.D.Field, 1971)",-122.84936,38.06502,2007-05-23
"Vanessa annabella (W.D.Field, 1971)",-117.129121,32.925194,2007-05-27
"Vanessa annabella (W.D.Field, 1971)",-121.914944,37.881629,2007-05-24
"Vanessa annabella (W.D.Field, 1971)",-118.26186,34.1964,2007-06-15
"Vanessa annabella (W.D.Field, 1971)",-122.470389,37.788304,2007-08-27
"Vanessa annabella (W.D.Field, 1971)",-112.573746,34.630043,2007-08-26
"Vanessa annabella (W.D.Field, 1971)",-122.402297,37.322547,2007-08-29
"Vanessa annabella (W.D.Field, 1971)",-119.960223,34.720695,2007-11-23
"Vanessa annabella (W.D.Field, 1971)",-116.776115,33.023605,2007-12-24
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2006-01-17
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2006-03-19
"Vanessa annabella (W.D.Field, 1971)",-118.26186,34.1964,2006-05-13
"Vanessa annabella (W.D.Field, 1971)",-120.835565,35.347546,2006-05-23
"Vanessa annabella (W.D.Field, 1971)",-122.014784,37.420185,2006-07-16
"Vanessa annabella (W.D.Field, 1971)",-121.90243,38.679607,2006-08-20
"Vanessa annabella (W.D.Field, 1971)",-121.834002,37.545777,2005-03-30
"Vanessa annabella (W.D.Field, 1971)",-112.023672,33.312032,2005-04-14
"Vanessa annabella (W.D.Field, 1971)",-112.023672,33.312032,2005-04-15
"Vanessa annabella (W.D.Field, 1971)",-112.023672,33.312032,2005-04-18
"Vanessa annabella (W.D.Field, 1971)",-119.791889,34.423887,2005-04-03
"Vanessa annabella (W.D.Field, 1971)",-106.316956,38.738243,2005-07-16
"Vanessa annabella (W.D.Field, 1971)",-106.13756,39.62102,2005-07-12
"Vanessa annabella (W.D.Field, 1971)",-111.143274,34.426594,2005-08-02
"Vanessa annabella (W.D.Field, 1971)",-122.85782,38.05618,2005-10-13
"Vanessa annabella (W.D.Field, 1971)",-122.055423,37.705893,2005-10-22
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2005-10-25
"Vanessa annabella (W.D.Field, 1971)",-122.8421,38.08112,2005-10-31
"Vanessa annabella (W.D.Field, 1971)",-122.86916,38.053,2005-10-31
"Vanessa annabella (W.D.Field, 1971)",-122.86916,38.053,2005-10-13
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2005-11-28
"Vanessa annabella (W.D.Field, 1971)",-106.80658,34.71684,2005-11-23
"Vanessa annabella (W.D.Field, 1971)",-117.77721,33.675686,2005-12-09
"Vanessa annabella (W.D.Field, 1971)",-116.776115,33.023605,2004-03-28
"Vanessa annabella (W.D.Field, 1971)",-123.44288,39.43239,2004-08-02
"Vanessa annabella (W.D.Field, 1971)",-111.882164,40.765086,2004-11-06
"Vanessa annabella (W.D.Field, 1971)",-111.882164,40.765086,2004-11-05
"Vanessa annabella (W.D.Field, 1971)",-111.882164,40.765086,2004-11-07
"Vanessa annabella (W.D.Field, 1971)",-118.26186,34.1964,2003-04-23
"Vanessa annabella (W.D.Field, 1971)",-119.79166,34.41831,2003-04-01
"Vanessa annabella (W.D.Field, 1971)",-119.848335,34.441666,2003-05-20
"Vanessa annabella (W.D.Field, 1971)",-116.98947,33.078235,2003-07-28
"Vanessa annabella (W.D.Field, 1971)",-122.514421,37.778925,2003-08-11
"Vanessa annabella (W.D.Field, 1971)",-116.91839,49.90917,2003-10-01
"Vanessa annabella (W.D.Field, 1971)",-119.847083,34.408606,2001-04-29
"Vanessa annabella (W.D.Field, 1971)",-112.6,53.467,2001-06-08
"Vanessa annabella (W.D.Field, 1971)",-122.85782,38.05618,2000-03-15
"Vanessa annabella (W.D.Field, 1971)",-122.85143,38.07314,2000-08-11
"Vanessa annabella (W.D.Field, 1971)",-122.9089,38.05301,2000-09-30
"Vanessa annabella (W.D.Field, 1971)",-122.86004,38.06598,2000-09-08
"Vanessa annabella (W.D.Field, 1971)",-122.86692,38.0955,2000-10-31
"Vanessa annabella (W.D.Field, 1971)",-122.82627,38.02703,2000-11-02
"Vanessa annabella (W.D.Field, 1971)",-122.85781,38.05616,1999-03-27
"Vanessa annabella (W.D.Field, 1971)",-122.80262,38.03155,1999-05-11
"Vanessa annabella (W.D.Field, 1971)",-122.85429,38.07327,1999-05-16
"Vanessa annabella (W.D.Field, 1971)",-113.983,44.9,1999-08-21
"Vanessa annabella (W.D.Field, 1971)",-115,44.258,1999-09-01
"Vanessa annabella (W.D.Field, 1971)",-122.94969,38.11983,1999-09-28
"Vanessa annabella (W.D.Field, 1971)",-122.83777,38.07463,1999-09-28
"Vanessa annabella (W.D.Field, 1971)",-122.86004,38.06598,1999-10-20
"Vanessa annabella (W.D.Field, 1971)",-122.85782,38.05618,1999-10-20
"Vanessa annabella (W.D.Field, 1971)",-122.94969,38.11983,1999-10-15
